deviceId;fecha_hora;pozo;caudal;presion;actividad;numero_prueba
ColpetroleumRsu8;2025-12-08 10:00:31;MN-48;0;371,38;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:35;MN-48;0;367,93;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:39;MN-48;0;378,9;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:43;MN-48;0;332,52;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:47;MN-48;0;323,12;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:51;MN-48;0;398,02;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:55;MN-48;0;339,41;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:00:59;MN-48;0;402,09;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:03;MN-48;0;385,8;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:07;MN-48;0;343,8;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:11;MN-48;0;350,38;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:15;MN-48;0;351,64;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:19;MN-48;0;354,46;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:23;MN-48;0;370,44;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:27;MN-48;0;378,9;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:31;MN-48;0;397,39;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:35;MN-48;0;361,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:39;MN-48;0;394,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:43;MN-48;0;389,24;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:47;MN-48;0;339,1;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:51;MN-48;0;375,77;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:55;MN-48;0;356,02;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:01:59;MN-48;0;374,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:03;MN-48;0;404,6;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:07;MN-48;0;341,29;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:11;MN-48;0;381,1;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:15;MN-48;0;377,33;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:19;MN-48;0;366,99;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:23;MN-48;0;393,63;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:27;MN-48;0;343,49;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:31;MN-48;0;361,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:35;MN-48;0;431,24;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:39;MN-48;0;357,9;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:43;MN-48;0;384,86;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:47;MN-48;0;360,41;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:51;MN-48;0;396,14;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:55;MN-48;0;416,2;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:02:59;MN-48;0;329,38;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:03;MN-48;0;395,2;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:07;MN-48;0;401,78;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:11;MN-48;0;353,52;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:15;MN-48;0;416,51;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:19;MN-48;0;348,19;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:23;MN-48;0;438,13;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:27;MN-48;0;435,63;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:31;MN-48;0;365,43;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:35;MN-48;0;400,21;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:39;MN-48;0;435;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:43;MN-48;0;374,51;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:47;MN-48;0;401,78;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:51;MN-48;0;386,74;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:55;MN-48;0;411,5;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:03:59;MN-48;0;411,81;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:03;MN-48;0;367,31;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:07;MN-48;0;429,67;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:11;MN-48;0;404,6;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:15;MN-48;0;419,33;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:19;MN-48;0;394,89;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:23;MN-48;0;444,4;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:27;MN-48;0;451,3;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:31;MN-48;0;460,07;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:35;MN-48;0;460,7;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:39;MN-48;0;481,7;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:43;MN-48;0;491,41;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:47;MN-48;0;409,93;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:51;MN-48;0;408,05;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:55;MN-48;0;483,26;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:04:59;MN-48;0;448,48;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:03;MN-48;0;418,7;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:07;MN-48;0;478,88;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:11;MN-48;0;484,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:15;MN-48;0;530,27;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:19;MN-48;0;491,1;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:23;MN-48;0;471,98;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:27;MN-48;0;485,14;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:31;MN-48;0;518,99;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:35;MN-48;0;496,74;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:39;MN-48;0;474,8;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:43;MN-48;0;487,34;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:47;MN-48;0;470,73;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:51;MN-48;0;478,25;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:55;MN-48;0;496,11;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:05:59;MN-48;0;565,06;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:03;MN-48;0;543,44;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:07;MN-48;0;494,23;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:11;MN-48;0;539,99;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:15;MN-48;0;515,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:19;MN-48;0;490,47;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:23;MN-48;0;427,79;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:27;MN-48;0;505,2;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:31;MN-48;0;527,77;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:35;MN-48;0;467,28;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:39;MN-48;0;519,62;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:43;MN-48;0;525,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:47;MN-48;0;540,3;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:51;MN-48;0;477,31;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:55;MN-48;0;531,21;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:06:59;MN-48;0;554,72;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:03;MN-48;0;523,38;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:07;MN-48;0;481,38;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:11;MN-48;0;468,85;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:15;MN-48;0;506,46;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:19;MN-48;0;508,34;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:23;MN-48;0;488,28;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:27;MN-48;0;516,8;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:31;MN-48;0;551,59;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:35;MN-48;0;471,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:39;MN-48;0;487,03;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:43;MN-48;0;560,36;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:47;MN-48;0;581,67;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:51;MN-48;0;536,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:55;MN-48;0;526,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:07:59;MN-48;0;568,2;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:03;MN-48;0;556,6;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:07;MN-48;0;688,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:11;MN-48;0;726,78;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:15;MN-48;0;658,77;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:19;MN-48;0;671,62;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:23;MN-48;0;710,17;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:27;MN-48;0;653,13;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:31;MN-48;0;726,15;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:35;MN-48;0;643,1;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:39;MN-48;0;725,84;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:43;MN-48;0;758,12;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:47;MN-48;0;691,36;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:51;MN-48;0;723,33;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:55;MN-48;0;722,7;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:08:59;MN-48;0;705,15;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:03;MN-48;0;655,32;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:07;MN-48;0;670,99;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:11;MN-48;0;741,51;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:15;MN-48;0;666,92;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:19;MN-48;0;708,29;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:23;MN-48;0;727,09;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:27;MN-48;0;801,68;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:31;MN-48;0;808,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:35;MN-48;0;735,24;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:39;MN-48;0;787,89;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:43;MN-48;0;843,05;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:47;MN-48;0;764,7;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:51;MN-48;0;806,69;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:55;MN-48;0;726,46;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:09:59;MN-48;0;809,51;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:03;MN-48;0;818,29;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:07;MN-48;0;758,43;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:11;MN-48;0;791,96;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:15;MN-48;0;730,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:19;MN-48;0;857,15;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:23;MN-48;0;756,24;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:27;MN-48;0;794,16;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:31;MN-48;0;740,25;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:35;MN-48;0;835,53;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:39;MN-48;0;830,51;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:43;MN-48;0;752,16;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:47;MN-48;0;836,15;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:51;MN-48;0;746,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:55;MN-48;0;821,74;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:10:59;MN-48;0;829,89;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:03;MN-48;0;777,86;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:07;MN-48;0;754,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:11;MN-48;0;750,28;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:15;MN-48;0;829,89;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:19;MN-48;0;750,28;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:23;MN-48;0;801,05;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:27;MN-48;0;746,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:31;MN-48;0;814,22;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:35;MN-48;0;855,58;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:39;MN-48;0;751,85;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:43;MN-48;0;852,45;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:47;MN-48;0;733,36;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:51;MN-48;0;892,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:55;MN-48;0;808,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:11:59;MN-48;0;807,01;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:03;MN-48;0;840,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:07;MN-48;0;791,65;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:11;MN-48;0;832,71;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:15;MN-48;0;781,62;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:19;MN-48;0;833,02;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:23;MN-48;0;766,58;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:27;MN-48;0;846,18;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:31;MN-48;0;862,79;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:35;MN-48;0;745,27;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:39;MN-48;0;826,44;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:43;MN-48;0;773,79;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:47;MN-48;0;892,57;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:51;MN-48;0;787,26;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:55;MN-48;0;832,39;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:12:59;MN-48;0;770,03;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:03;MN-48;0;839,29;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:07;MN-48;0;883,48;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:11;MN-48;0;791,65;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:15;MN-48;0;855,27;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:19;MN-48;0;754,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:23;MN-48;0;866,87;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:27;MN-48;0;837,41;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:31;MN-48;0;834,27;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:35;MN-48;0;861,23;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:39;MN-48;0;810,14;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:43;MN-48;0;876,9;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:47;MN-48;0;801,37;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:51;MN-48;0;859,35;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:55;MN-48;0;789,14;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:13:59;MN-48;0;871,88;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:03;MN-48;0;889,43;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:07;MN-48;0;770,34;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:11;MN-48;0;803,56;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:15;MN-48;0;752,79;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:19;MN-48;0;925,79;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:23;MN-48;0;802,93;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:27;MN-48;0;854,02;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:31;MN-48;0;799,17;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:35;MN-48;0;863,73;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:39;MN-48;0;906,98;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:43;MN-48;0;815,47;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:47;MN-48;0;881,91;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:51;MN-48;0;781,62;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:55;MN-48;0;946,47;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:14:59;MN-48;0;869,37;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:03;MN-48;0;856,53;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:07;MN-48;0;886,3;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:11;MN-48;0;838,35;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:15;MN-48;0;899,46;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:19;MN-48;0;834,59;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:23;MN-48;0;882,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:27;MN-48;0;812,34;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:31;MN-48;0;835,53;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:35;MN-48;0;922,97;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:39;MN-48;0;789,46;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:43;MN-48;0;861,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:47;MN-48;0;781,62;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:51;MN-48;0;938,64;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:55;MN-48;0;866,87;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:15:59;MN-48;0;879,72;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:03;MN-48;0;936,44;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:07;MN-48;0;840,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:11;MN-48;0;882,54;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:15;MN-48;0;862,48;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:19;MN-48;0;881,91;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:23;MN-48;0;881,91;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:27;MN-48;0;889,43;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:31;MN-48;0;906,04;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:35;MN-48;0;838,66;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:39;MN-48;0;893,82;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:43;MN-48;0;939,26;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:47;MN-48;0;540,3;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:51;MN-48;0;96,84;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:55;MN-48;0;341,92;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:16:59;MN-48;0;250,72;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:03;MN-48;0;328,44;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:07;MN-48;0;353,83;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:11;MN-48;0;443,15;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:15;MN-48;0;436,25;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:19;MN-48;0;604,24;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:23;MN-48;0;466,65;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:27;MN-48;0;381,41;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:31;MN-48;0;607,06;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:35;MN-48;0;680,71;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:39;MN-48;0;663,78;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:43;MN-48;0;712,36;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:47;MN-48;0;627,43;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:51;MN-48;0;640,59;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:55;MN-48;0;727,72;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:17:59;MN-48;0;654,69;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:03;MN-48;0;676,95;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:07;MN-48;0;745,27;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:11;MN-48;0;681,96;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:15;MN-48;0;784,13;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:19;MN-48;0;766,58;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:23;MN-48;0;687,6;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:27;MN-48;0;745,58;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:31;MN-48;0;798,23;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:35;MN-48;0;717,06;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:39;MN-48;0;760,31;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:43;MN-48;0;752,16;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:47;MN-48;0;738,06;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:51;MN-48;0;739,63;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:55;MN-48;0;755,61;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:18:59;MN-48;0;825,5;FUERA DE VIAJE;7
ColpetroleumRsu8;2025-12-08 10:19:03;MN-48;0;859,35;FUERA DE VIAJE;7
